Id,SalePrice
1595,118804.19606574152
1596,239929.7855605693
1597,188095.76219165756
1598,208431.2303725263
1599,204108.85097236457
1600,200544.70947840318
1601,78228.65153738939
1602,111334.94975691508
1603,105921.15019417409
1604,287596.1549354803
1605,249070.3096725454
1606,160645.49717995853
1607,178069.32148718118
1608,209344.30673231574
1609,186625.0552959395
1610,143026.14295434978
1611,141214.1184436808
1612,178362.92840336278
1613,155986.1028446154
1614,126767.17275764981
1615,89835.19978070333
1616,69680.81635936919
1617,89666.04247413752
1618,122702.36154896545
1619,137287.05101209457
1620,144900.37531879914
1621,128582.82158077999
1622,137336.08507675244
1623,301797.6822823813
1624,216966.95705227953
1625,131329.45882776633
1626,170096.8121209204
1627,193255.3847459157
1628,285184.9611013817
1629,174793.02414101304
1630,397024.9824169846
1631,229173.9859302491
1632,253193.79414383485
1633,166806.8902841518
1634,173664.16158394076
1635,182432.8871938703
1636,151499.5281790987
1637,186118.19432915244
1638,218236.33752744456
1639,180151.77966448737
1640,262064.9195043735
1641,170265.2003304932
1642,222894.08836882573
1643,224848.4950451705
1644,226359.1413736554
1645,180931.52830306324
1646,154485.85078868168
1647,168075.62350625911
1648,132775.02050670478
1649,139320.37844597638
1650,119231.00754022578
1651,121969.32657220874
1652,98405.88598239784
1653,96737.74422969676
1654,152283.5228527589
1655,160423.90719144166
1656,147972.25762846912
1657,149303.22543080497
1658,150545.56157750412
1659,145842.4001087297
1660,148731.1251149589
1661,442939.3543399707
1662,453892.3058415174
1663,383233.9535740744
1664,367095.3085440615
1665,319058.4319117039
1666,307431.550547696
1667,359417.60802062927
1668,330779.35928335
1669,311564.9120803025
1670,350168.22572659084
1671,243964.87519079944
1672,471676.73413699516
1673,301095.2528361828
1674,243415.01945936136
1675,169428.110458203
1676,173664.69517390928
1677,200345.88260386314
1678,449240.24813229375
1679,402970.09986110707
1680,332540.60971401
1681,275816.52285812324
1682,282897.1057810115
1683,177707.03238700272
1684,174145.33123365242
1685,168321.1413437311
1686,175542.37793852983
1687,166035.2653980832
1688,183565.78303846845
1689,187709.17617925652
1690,187284.22646105918
1691,180333.14283223025
1692,274860.4741965716
1693,168080.00826508162
1694,173241.081706759
1695,163771.73428888439
1696,275793.7482236713
1697,163357.6130750278
1698,384989.2548871197
1699,318020.24032379617
1700,247430.0039049864
1701,259903.8853425061
1702,255450.8322066267
1703,244246.36986534673
1704,288459.13658168114
1705,236869.95140746975
1706,421624.29508885037
1707,223929.21993459726
1708,199502.12231252575
1709,285776.2916472206
1710,224596.80278005762
1711,253632.25414589985
1712,245698.27208422954
1713,263213.8485087244
1714,213753.1084324545
1715,203617.06464819686
1716,178797.11645377695
1717,180175.24650708737
1718,136352.40138403545
1719,201184.1839139853
1720,248686.3479552891
1721,177041.85485487425
1722,130838.16413674144
1723,151196.42754492981
1724,184733.74670812546
1725,242294.1771466555
1726,191508.38772458895
1727,160305.91447278264
1728,184017.52354964812
1729,159093.62739975253
1730,163714.14757358897
1731,124442.74465667538
1732,133220.21665902235
1733,115866.42180381285
1734,116479.92226100675
1735,139436.00171495922
1736,113158.4874831743
1737,353541.39259873604
1738,204446.24136788124
1739,279656.3309976342
1740,226413.54650569643
1741,190317.57974126303
1742,164695.50456638023
1743,175111.5665329597
1744,291933.5792494603
1745,214052.68173278976
1746,239285.08388739408
1747,231342.61302064
1748,222381.0049714547
1749,153390.9602373229
1750,129304.45903822145
1751,244891.28880231726
1752,121880.78558761046
1753,148172.37052096752
1754,207104.82692068088
1755,166483.54607807478
1756,127570.23163899178
1757,122411.70709783294
1758,141232.58092444178
1759,160032.15852503435
1760,162892.5128155891
1761,146682.7109640336
1762,168961.83391353616
1763,179650.6244430006
1764,118311.15486113992
1765,177756.33797768265
1766,182550.83520154087
1767,207017.8097273225
1768,154586.24606953718
1769,179163.64832670483
1770,149322.5213459573
1771,137883.7493086713
1772,143361.24780137275
1773,127733.54908619291
1774,145246.78503102346
1775,140424.56102442124
1776,127157.58488648741
1777,115018.2885738943
1778,152332.93642789885
1779,116834.11615284163
1780,179763.83705355285
1781,138842.6103351091
1782,90064.6734923427
1783,128865.37007944896
1784,103461.6956256449
1785,131387.7906625115
1786,170333.27047977308
1787,171590.66009005156
1788,74216.82279696337
1789,115302.4225160641
1790,87428.10731174375
1791,187316.6880987215
1792,157712.23405921945
1793,127501.98256410312
1794,148245.5468564885
1795,133162.63437524796
1796,131894.8112370749
1797,124973.67560147496
1798,127436.77535610861
1799,116293.76439061055
1800,142172.51397709362
1801,124819.94079491397
1802,144062.0764939236
1803,156425.8874366212
1804,145692.86880083103
1805,138964.86846888912
1806,113527.96162889934
1807,142799.7232921126
1808,119987.2276342538
1809,120487.66830637063
1810,132957.50380037568
1811,97315.03169828196
1812,103778.0969587525
1813,116019.62213509946
1814,102670.91084019587
1815,55164.4167405125
1816,103538.00874228308
1817,120533.845582648
1818,168508.0580409023
1819,126678.35431675665
1820,76456.08987907422
1821,114376.19164973019
1822,152260.06649308346
1823,57357.333595011754
1824,140058.19871122477
1825,131878.6216792324
1826,106880.51902754944
1827,99115.65876378094
1828,126987.0701666389
1829,117134.85055498205
1830,136224.37366017044
1831,175309.27262637232
1832,85960.37653265883
1833,141223.0842405688
1834,127253.57787171683
1835,134696.41616338622
1836,128392.2216054681
1837,105580.18135145062
1838,130015.35503613588
1839,87398.08451931695
1840,154724.17925253816
1841,149794.5297207963
1842,71132.48859922026
1843,134429.3607256396
1844,147009.82076692441
1845,137215.3737004266
1846,156733.8936304959
1847,157580.46048544225
1848,57635.63305047753
1849,115699.25537265895
1850,121010.44162380366
1851,162733.02403769238
1852,131393.49827881888
1853,145506.40074013593
1854,177543.75117557435
1855,142195.54092191687
1856,219528.75803314135
1857,163954.92452203832
1858,128440.27712566273
1859,123802.04082288097
1860,145836.04589145907
1861,123802.04082288097
1862,259782.41850493374
1863,255012.34955362554
1864,255012.34955362554
1865,353279.3222116993
1866,340146.42540945817
1867,243818.30058995273
1868,297942.5892645283
1869,188774.04023017728
1870,247990.43673392676
1871,261963.8715999637
1872,170336.39682572748
1873,216067.55211754204
1874,134807.2581923251
1875,199091.09757048936
1876,185851.9067878573
1877,221285.66906660327
1878,202554.17298265194
1879,139541.73949338644
1880,135062.45719908978
1881,233504.52024924738
1882,251329.12281938692
1883,193999.19362760696
1884,203346.42851251355
1885,265838.81239591277
1886,309120.17541058455
1887,203571.44472037317
1888,281405.4316415728
1889,166667.00716833296
1890,131987.88066357715
1891,129040.65297111728
1892,110667.5784913487
1893,134351.28934515538
1894,138309.09816021382
1895,145086.7396724943
1896,126323.61433979111
1897,111627.51418668411
1898,114121.56495880533
1899,164622.07982382047
1900,156753.21181965154
1901,165595.70590452367
1902,140216.04259214975
1903,214458.92641283377
1904,138997.48220180025
1905,188985.6309338328
1906,161648.7921950606
1907,208834.19559314867
1908,110307.3711843201
1909,143962.39419656675
1910,127307.99998429496
1911,209931.52110611586
1912,296340.81728027365
1913,143473.84953510636
1914,82513.53660865068
1915,305542.6442056607
1916,77598.51352136194
1917,274862.87748663215
1918,140570.98885670886
1919,162303.37153723635
1920,152745.642194475
1921,423193.3089760999
1922,340936.19708365254
1923,204478.6149375146
1924,213891.0237299648
1925,216786.1428225728
1926,394354.7686313321
1927,139755.84514677167
1928,151855.88013418668
1929,125427.64520822254
1930,124058.99338062378
1931,137095.21495740107
1932,131073.7249196739
1933,178653.89199879082
1934,164643.92061899768
1935,169474.04600793263
1936,182195.3995904572
1937,175511.40533226132
1938,173687.25518288085
1939,259722.90257394497
1940,206279.6039408908
1941,164313.25570316802
1942,187993.86993681968
1943,223909.67537909053
1944,338175.85404267296
1945,390561.0630340599
1946,139476.4025440263
1947,317228.77686737105
1948,181078.9031915038
1949,231745.11212484533
1950,185875.324314481
1951,290440.8751164697
1952,217235.2272373956
1953,162513.2081309733
1954,196821.80803215623
1955,124774.69055831319
1956,323304.06619252206
1957,155760.06315526928
1958,304052.70691080467
1959,137629.4824809926
1960,114722.05911656897
1961,119397.64808398209
1962,99406.39990290026
1963,102950.65215653469
1964,105381.52320657134
1965,148532.84120384618
1966,158289.51345455516
1967,286530.60105066834
1968,414771.96139465336
1969,403217.18552644533
1970,445361.4668271708
1971,453278.11932215746
1972,375608.5693577162
1973,271721.9206795565
1974,315611.8310356421
1975,390217.19010075624
1976,265024.72546368313
1977,344720.83429157385
1978,387277.1201794185
1979,350821.40937942633
1980,183394.73580171584
1981,354871.98594085884
1982,219338.32615992037
1983,212257.84122529026
1984,171649.16829486052
1985,220775.15070058109
1986,210530.21729807073
1987,183013.06856725432
1988,173864.55058539033
1989,193866.19196388798
1990,216719.45068175567
1991,219950.3768875447
1992,207033.59083300832
1993,169061.75755261633
1994,234601.08732109025
1995,181671.91435889437
1996,251684.27555274498
1997,321639.1187113802
1998,359119.6532417192
1999,266574.2910800114
2000,308133.9881489277
2001,253984.77432184285
2002,237424.1760733928
2003,252665.57510087045
2004,249794.21653616874
2005,232317.22769037788
2006,238268.7883339012
2007,246360.61317235752
2008,212364.4491752266
2009,186728.03265706333
2010,195467.44301984124
2011,143726.1322322138
2012,176611.80446386125
2013,183177.3056114159
2014,185589.9727323142
2015,205419.66217558642
2016,188744.44625207855
2017,203677.4715227164
2018,119075.23521038321
2019,132066.134520071
2020,111896.8806181052
2021,116813.48550848335
2022,179377.92662172508
2023,138592.72876735197
2024,232178.9136720292
2025,368657.1512831602
2026,180670.98901524954
2027,146715.31065920467
2028,153972.9628667602
2029,159409.2942078693
2030,272247.79448788764
2031,259384.33160424398
2032,278103.3816659923
2033,278528.9569785442
2034,165448.20926620415
2035,197769.88776186373
2036,199002.6555396299
2037,197042.95074994626
2038,316682.1453861786
2039,236978.52240836536
2040,360763.4811833835
2041,262431.0004012926
2042,194237.57373430193
2043,169389.98978876526
2044,176009.8869008541
2045,203078.2955051836
2046,144073.22279787727
2047,144285.7554333286
2048,137584.67455043874
2049,140693.32450994765
2050,190478.0724201702
2051,108867.83730069676
2052,131172.90951861968
2053,143537.37598139423
2054,85174.54207645194
2055,166027.73839095546
2056,139425.0610397424
2057,126757.55100114438
2058,220267.6720849026
2059,130891.5339208886
2060,167435.5784155146
2061,181955.4020689584
2062,132093.53251065107
2063,117523.43241940885
2064,138627.09101476378
2065,129050.53516296147
2066,176356.8431669521
2067,122980.119094755
2068,154986.8781557233
2069,85026.10161905675
2070,111482.93333592809
2071,91652.13838674105
2072,123914.68331703175
2073,139135.7145780126
2074,182966.35150199136
2075,145693.56472021271
2076,127107.19187527466
2077,151859.4100639517
2078,130022.651274508
2079,135842.94018905686
2080,119140.42870894584
2081,123644.71694838071
2082,126633.82736812597
2083,140472.35615191323
2084,112360.31840045843
2085,118708.30704916456
2086,121485.94220179597
2087,117549.66711602446
2088,88977.86173985279
2089,73223.39907713326
2090,136174.19301202713
2091,118325.0703283055
2092,122738.06278958918
2093,126294.88973613543
2094,140751.13922732192
2095,148469.39701183527
2096,80460.25180591921
2097,95822.51226154702
2098,141022.17624947906
2099,66628.3970514871
2100,93973.25693028649
2101,114670.5837832922
2102,142759.26697182763
2103,100747.31661253226
2104,129127.62804287791
2105,122722.50783157923
2106,62055.75621564191
2107,222339.17464604066
2108,110122.42217200442
2109,107145.64707373199
2110,131963.3930853818
2111,164552.6429713321
2112,139325.0528907394
2113,115385.51904101453
2114,106492.30591509411
2115,156512.99756852552
2116,115871.59395606298
2117,139659.73753519118
2118,119751.24484224181
2119,106210.83281888548
2120,116017.39570390475
2121,88551.33407630412
2122,105119.43247601992
2123,84349.16816107581
2124,176189.26377910745
2125,129995.56760563441
2126,147945.05568681558
2127,154971.2934666531
2128,137297.68892449007
2129,109645.03658523821
2130,135188.77932552417
2131,149294.88884125484
2132,113290.44155822472
2133,120303.2925590456
2134,121343.43770167988
2135,98572.08030754558
2136,75348.96731572368
2137,124823.81784177652
2138,130327.93724548208
2139,155751.73944495872
2140,139258.84787732363
2141,139973.39694864696
2142,125208.36956240643
2143,149110.56233711183
2144,138265.7255977964
2145,138354.29676279135
2146,168792.8069731249
2147,134023.87111226717
2148,136411.98863183204
2149,147833.55085114582
2150,211689.14286148312
2151,129212.69043693662
2152,171791.74890001543
2153,170688.69082329585
2154,112032.80927425934
2155,137701.67976618282
2156,237444.04754245596
2157,227803.38067784568
2158,244980.17348170714
2159,218736.96322765085
2160,174253.74219925865
2161,240584.49541265945
2162,401231.7892289064
2163,355926.600134161
2164,254668.00235520734
2165,180783.1065126332
2166,139485.88519149326
2167,218640.26014258774
2168,200772.9198220525
2169,198495.1864477099
2170,216929.96924087388
2171,145874.0558309711
2172,134713.8225448922
2173,156486.37391255086
2174,234261.1656955322
2175,323021.3978902836
2176,315392.42654666153
2177,242690.6874867863
2178,212346.86330087887
2179,143925.87235306634
2180,214626.17451209508
2181,188765.66372187954
2182,211270.7924274339
2183,185901.79303866494
2184,129323.7298215343
2185,117748.23758379025
2186,134754.00046540797
2187,153222.48930196045
2188,158339.61403300526
2189,204462.41465699466
2190,80994.85323091221
2191,85336.88727562041
2192,94881.50953182612
2193,109825.01227472168
2194,103733.71273857859
2195,121214.30194744938
2196,109639.14198424305
2197,118249.23665581776
2198,165433.96928060614
2199,170664.1461949614
2200,147865.06197212127
2201,145205.0611287749
2202,218073.7988736047
2203,151781.24372132888
2204,173232.04867757118
2205,116243.66024593043
2206,134137.9682800477
2207,209316.29254337747
2208,256541.28552044838
2209,213577.68227816664
2210,126260.83598629411
2211,118611.40550053195
2212,107088.56902287665
2213,110251.98179005475
2214,125798.14737061445
2215,106618.77744025967
2216,150784.60137442005
2217,98094.82789928849
2218,88845.49607088826
2219,73842.67932399786
2220,89865.28741199838
2221,305542.6442056607
2222,264188.0372539354
2223,280861.0035375407
2224,214163.76488754872
2225,118702.95391592999
2226,180965.9520174717
2227,192252.96336548738
2228,266600.3752057406
2229,237732.91405833588
2230,139597.28911131097
2231,215677.5888360694
2232,178948.05496183506
2233,174757.0498883931
2234,251349.28111991944
2235,223020.02150152758
2236,266610.2394495566
2237,347919.49819028564
2238,201349.94757631692
2239,116769.82121276493
2240,160002.8754388102
2241,165766.3993520978
2242,136531.68563704385
2243,131741.77271923638
2244,110497.45561366278
2245,111005.39943082385
2246,146148.95183649962
2247,105347.36931737911
2248,126543.58484698806
2249,124440.57086791
2250,136607.7075824059
2251,123128.65109190093
2252,172413.80769240743
2253,153163.8723235081
2254,170193.1777197193
2255,182145.98338975367
2256,187052.06914972205
2257,184918.51127368657
2258,170770.89630628753
2259,165912.14121593212
2260,168278.7330204441
2261,205333.31237399613
2262,229471.53546315053
2263,344433.82850997447
2264,402397.6230269771
2265,183305.8766674048
2266,295655.49247447035
2267,386465.56674803427
2268,407928.6437219557
2269,148536.0187692321
2270,187348.10473969666
2271,228389.56159927498
2272,204054.04823120567
2273,159593.65818744578
2274,164451.3041663624
2275,164634.94195374934
2276,192604.9069698861
2277,183630.70159207092
2278,145647.3241092824
2279,129186.24449977216
2280,127320.76221019698
2281,159245.35096206653
2282,181055.87104253864
2283,104836.07627052911
2284,114278.67868003403
2285,162419.3425104467
2286,121524.72265508537
2287,361070.19718515134
2288,277871.2326475361
2289,384760.5673194389
2290,442843.2821257992
2291,333061.854161302
2292,424449.2692078786
2293,447536.1105073987
2294,438140.6730175552
2295,431343.3190186751
2296,262123.4301028845
2297,312734.8088174975
2298,334443.95066383266
2299,406726.7008119199
2300,339724.404163717
2301,277837.6341258363
2302,237815.2840101506
2303,246558.20971191835
2304,217886.13910191672
2305,179848.9141647612
2306,172658.76777516826
2307,169662.01686283838
2308,221672.1926989529
2309,276644.8939243096
2310,229119.72096613873
2311,196845.68408457516
2312,171718.15890585777
2313,175068.002282182
2314,181462.23303228302
2315,178158.31085976638
2316,192821.2406950818
2317,167718.80799844547
2318,176135.71885431084
2319,179293.4747557892
2320,190512.19412711362
2321,247268.93052542832
2322,178411.70338186657
2323,182060.93237384618
2324,168764.26660867714
2325,207927.18823427314
2326,166245.14174221363
2327,214651.4774387449
2328,225749.90832107223
2329,176050.4585298881
2330,167964.3860691979
2331,345012.75404758466
2332,415866.08048627817
2333,326258.95322708605
2334,257855.24802205007
2335,260014.89593013824
2336,344798.8773630574
2337,196271.2630115259
2338,282398.8128016053
2339,214342.71938967548
2340,398499.38585815055
2341,206794.0194950468
2342,231991.82247038858
2343,212883.837676086
2344,227232.4925118106
2345,244637.73196536975
2346,229138.52372478737
2347,197013.01786267557
2348,241255.26036838026
2349,168303.27211100666
2350,280210.70313012676
2351,238701.41385674835
2352,252288.9131694148
2353,235337.30309151325
2354,135583.39636342452
2355,162896.77038245555
2356,156235.00625092722
2357,188899.64138057476
2358,198382.93638285488
2359,127467.84534433014
2360,115346.5117671319
2361,142777.45747204497
2362,270549.30963042215
2363,141235.46783828968
2364,160112.13031753176
2365,215273.4885800771
2366,206925.45167019716
2367,225427.60624789848
2368,221754.97376595452
2369,221466.23202835824
2370,158286.94441711003
2371,168733.88185933887
2372,186058.51420571108
2373,270345.0096085128
2374,309627.395409134
2375,262675.0541836852
2376,300414.79477077496
2377,365046.7621970953
2378,138930.11506972418
2379,188377.06340386768
2380,140173.98731213502
2381,164938.3961386085
2382,191316.14348127783
2383,193236.54602742582
2384,245536.14646552125
2385,158564.46807781945
2386,133975.88001155618
2387,136890.46068526895
2388,104015.85439031306
2389,130200.00285491976
2390,149406.18702899752
2391,142702.2280612297
2392,118872.0650489056
2393,171312.283365324
2394,145864.20116673704
2395,192960.58299939835
2396,139898.00333907767
2397,214389.3091608792
2398,130305.57292951123
2399,65562.12600430338
2400,62168.808983209434
2401,106128.0431573405
2402,138824.1100773416
2403,144868.73963485018
2404,147098.84665803926
2405,153012.04451088342
2406,143012.8239319168
2407,129526.01941303197
2408,147605.91686306405
2409,125337.17707962391
2410,168278.30686532304
2411,120886.1750196045
2412,161272.22820427088
2413,132673.6635483985
2414,137858.7600959414
2415,139701.5620579174
2416,134625.3667424556
2417,137877.3296680936
2418,125809.80681244304
2419,118531.35473816439
2420,125934.67213129453
2421,149917.11537576557
2422,118835.63145152711
2423,134195.71392038374
2424,148885.36303832944
2425,186486.2819014022
2426,131792.01268293295
2427,145993.45587336132
2428,163786.53232957056
2429,120232.85385483787
2430,130535.90796775233
2431,110076.82768047045
2432,150748.5060265358
2433,147455.0539197423
2434,139556.08251586766
2435,146927.09761937373
2436,109921.96990601056
2437,107420.73684302288
2438,127757.15466413242
2439,114878.5131037372
2440,119629.04804787581
2441,105035.98931987704
2442,100150.38095666855
2443,114447.84715327746
2444,129222.64135095404
2445,76586.23492145468
2446,132050.9487055451
2447,193672.23273346788
2448,135786.30041431537
2449,103876.6742692364
2450,144933.99631246182
2451,118898.23663469596
2452,205848.5331012799
2453,92565.47003687573
2454,134453.80717035534
2455,111704.01745274567
2456,131222.22849885467
2457,114793.0185563019
2458,124489.02952483558
2459,113033.34971602219
2460,138847.6866678053
2461,111041.7025256463
2462,130623.319817541
2463,126210.17999152202
2464,155679.08778258867
2465,136974.34774871694
2466,113371.90665866567
2467,151141.56096171582
2468,75080.30286835517
2469,74211.16852251225
2470,179129.01738700547
2471,205192.89529789434
2472,159680.4714766466
2473,117578.86103573811
2474,99540.13654463264
2475,216010.7289255533
2476,106392.432472346
2477,129266.28460511725
2478,160500.55621068747
2479,98974.25826735137
2480,139039.5923616784
2481,118044.60077880009
2482,130633.96985741617
2483,116223.40424256123
2484,116407.47774022186
2485,126051.2607862816
2486,149653.2778175571
2487,173940.6558910716
2488,163192.37475179043
2489,144874.5464733577
2490,146817.44798129765
2491,99724.45058493856
2492,177012.88341107662
2493,146128.2685649423
2494,157847.2252710431
2495,94721.12197384755
2496,237629.02507792803
2497,154099.79823093742
2498,111761.0176420249
2499,96624.2803979028
2500,130033.9889033303
2501,142573.34956624635
2502,138256.19985596326
2503,95125.15868526037
2504,170586.62278989857
2505,230855.48344756974
2506,254823.52879738566
2507,318565.543203334
2508,254823.52879738566
2509,210512.73578801416
2510,223123.5293375863
2511,177648.9751910683
2512,204170.97810130735
2513,214184.46939280318
2514,255457.7791118974
2515,144933.65544236673
2516,156912.13564518242
2517,133397.00925316178
2518,148948.86725012114
2519,226321.55980611368
2520,203565.94085595635
2521,190103.50835646092
2522,220457.85162721275
2523,126886.04684980867
2524,137924.95536384574
2525,138557.31512354314
2526,140494.0104097433
2527,110251.67861503291
2528,127889.28243717465
2529,131907.70609638374
2530,117353.71000738545
2531,250370.70773368652
2532,223200.02235966115
2533,195564.60486704652
2534,230948.29308331016
2535,319306.52009002445
2536,229991.60104538166
2537,241048.3070775851
2538,181100.15687162516
2539,187972.08887043508
2540,172740.86954878713
2541,177278.7331238841
2542,163865.89962590733
2543,125580.92105383397
2544,130657.78716600966
2545,138416.42647009317
2546,137400.06164547015
2547,139508.91585563973
2548,152280.09978366247
2549,154676.1301527116
2550,262569.66127943114
2551,136905.33355594127
2552,123315.39290373297
2553,74097.38306521483
2554,112471.2654673531
2555,124765.48638474279
2556,110139.255640652
2557,107825.40590185116
2558,156816.4236519301
2559,145872.42349716925
2560,132821.2183268219
2561,155313.21355048576
2562,140516.96994913393
2563,146381.93241533154
2564,194744.64596926558
2565,152156.39573069883
2566,153383.5808159399
2567,132337.8810653464
2568,190134.79572192233
2569,192292.25839167478
2570,124216.1914860457
2571,181203.74463893872
2572,184755.5671225023
2573,204549.1138553311
2574,289235.03434556234
2575,138986.20362416422
2576,124520.26125376376
2577,143361.7588370242
2578,87958.71897563986
2579,71108.65440803308
2580,124721.55594565845
2581,129337.2409338676
2582,127090.48920220157
2583,275938.3009159834
2584,154481.22611889307
2585,183698.46602934966
2586,229634.60017518324
2587,202292.90715855945
2588,151382.59247582147
2589,143774.95487015834
2590,220527.7492381466
2591,215314.47742406445
2592,209685.66744412095
2593,240546.68282968077
2594,180447.56635029297
2595,213047.22473158516
2596,320307.607508349
2597,180958.92062479391
2598,266347.3455711645
2599,332552.73576551705
2600,175009.56104983756
2601,141774.98005232032
2602,80927.9532075997
2603,108506.53543769885
2604,88633.25336020635
2605,74657.27014971206
2606,149794.3886257886
2607,182914.82561548895
2608,192764.37958019055
2609,163169.29737630268
2610,117247.79957118654
2611,124683.00091095298
2612,144511.51443350708
2613,135569.18381886347
2614,126890.12199463524
2615,147533.90678869977
2616,145586.0924202495
2617,181208.31804003532
2618,205649.98315593347
2619,202377.13362440284
2620,170985.68686987626
2621,177733.3796546233
2622,174846.63144688142
2623,246272.85316188616
2624,291920.51309871156
2625,329032.61654189345
2626,157431.87780099778
2627,192593.15110188926
2628,450318.1173515705
2629,547695.3067149746
2630,372698.23964464373
2631,459604.3728320379
2632,432358.323660158
2633,326530.8237492449
2634,409334.5794325117
2635,153765.34472925434
2636,182300.35594127266
2637,193919.87511433533
2638,250824.61599043108
2639,184440.4762573102
2640,148639.07824706004
2641,100048.98166350221
2642,191956.00611895227
2643,97631.85637392594
2644,128908.33554437388
2645,103612.1593077163
2646,98989.9034434114
2647,101900.3012711776
2648,141689.65645017044
2649,149762.78399013786
2650,152604.98208783846
2651,147188.6569568292
2652,410136.1641028255
2653,241148.4612418107
2654,245781.5229065598
2655,397730.4333795639
2656,336298.88450005197
2657,352261.1570089989
2658,285387.83507582947
2659,324092.2720036335
2660,340731.5605831891
2661,363039.24647880695
2662,364617.4600072177
2663,270309.8975951096
2664,271874.04264300445
2665,345356.8575800386
2666,300917.25707135536
2667,162923.30974497984
2668,183565.7409929786
2669,171137.20984484314
2670,291596.86560686777
2671,186028.42109880134
2672,192745.36579139324
2673,205717.55291018085
2674,200784.15685070129
2675,187875.79854113187
2676,184933.25671024472
2677,183104.98977262876
2678,255164.38608810335
2679,281723.37702417985
2680,281814.91226395284
2681,410922.51530333835
2682,354091.12322363356
2683,512078.0570652948
2684,320905.5347566289
2685,362277.65419976134
2686,252648.63500176987
2687,322041.4846016163
2688,226504.75144719906
2689,226579.84243388398
2690,464276.530870255
2691,183783.3594957622
2692,130880.54118301133
2693,193493.4345666027
2694,142820.26133786296
2695,190275.27879533806
2696,181356.99586510553
2697,176989.68209477927
2698,186567.75325270504
2699,181302.37390600817
2700,162984.96989547912
2701,149997.29014208372
2702,110770.44137572266
2703,142751.81785588822
2704,133262.1027525742
2705,116655.04058040127
2706,116372.66780910607
2707,126933.15793604814
2708,135912.35942597504
2709,110916.53686017882
2710,123556.40931997653
2711,281748.1883556041
2712,391690.3268486877
2713,174262.9967752831
2714,155516.36472102426
2715,165554.93399116665
2716,152740.30462827985
2717,189694.70982586982
2718,224680.38049102746
2719,157246.99123290056
2720,176008.235172916
2721,136938.85045069898
2722,168281.83800330653
2723,145575.8259050819
2724,130455.41601782352
2725,132839.32970728158
2726,141879.25383555485
2727,180093.92709233376
2728,166319.06148019154
2729,151944.398558844
2730,141852.73070899327
2731,134019.34131008488
2732,128565.10131654846
2733,154547.79610413508
2734,157030.34293760028
